NO,id,question,choices,key,key_text,label_1,indikator,label_2
216,6a544992-5189-4ddf-ac68-1a1dba414a68,"Sekar hanya mengerjakan 20 soal tes matematika dari total soal 25.  Sebanyak 17  jawabannya benar dan sisanya salah.  Jika jawaban benar bernilai 4, jawaban salah bernilai -1 dan tidak menjawab bernilai 0, maka nilai yang didapat Sekar adalah â€¦.","A. 90
 B. 85
 C. 75
 D. 65
 ",D,"65
",C3,Menghitung,sedang
217,c4b8d261-38f3-4d1e-9692-f0f11195a88c,Diantara persamaan berikut yang merupakan persamaan linier satu variabel adalah....,"A. 
Â 
 B.  C.  D.  ",B,,C4,Memilih,sedang
218,e860cf0c-bc03-4116-ab87-f4bedb1ac7e2,"Himpunan penyelesaian dari 3x + 6 &lt; 21 ,jika x himpunan bilangan cacah adalah.....","A. {1,2,3,4,5}
 B. {1,2,3,4}
 C. {0,1,2,3,4,5}
 D. {0,1 ,2, 3, 4}  ",D,"{0,1 ,2, 3, 4} ",C3,Menghitung,mudah
219,89f7bf91-4587-4308-8a06-6913fbbf080f,Himpunan penyelesaian dari 4x + 5 = 3x + 9 adalah......,"A. {2} 
 B. {4} 
 C. {7} 
 D. {14}    ",B,"{4} 
",C3,Menghitung,mudah
220,bf61f99c-95a2-4f6f-accf-df74bb6a30cc,Besar sudut dari  Â¼  putaran penuh merupakan sudut â€¦.,"A. lancip
 B. tumpul
 C. siku-siku
 D. reflektif
 ",C,"siku-siku
",C2,Mengklasifikasikan,mudah
221,b1e831bf-5ca2-466f-b2b4-b12730d91b86,"Ibu Ani ingin membuat slayer berbentuk segitiga sama kaki seperti gambar berikut. Ukuran alas slayer 35 cm dan sisi yang lain 20 cm. Di sekeliling slayer akan ditempel renda. Jika harga renda Rp7.000,00 per meter, maka harga renda yang dibutuhkan adalahâ€¦.","A. Rp 5.250,00
 B. Rp 6.000,00
										 C. Rp 6.250,00
										 D. Rp 9.000,00 ",A,"Rp 5.250,00
",C3,Menghitung,sulit
222,0d68ffbb-2dde-42b5-bde7-2ca19f928818,"Jika pecahan 0,75, , 30%,diurutkan mulai dari yang terkecil adalah ...","A. 
, , 30%, 0,75

 B. 
, , 0,75, 30%

 C. 30%, , , 0,75
 D. 30%, , 0,75,  ",C,"30%, , , 0,75
",C4,Mengorganisasikan,sulit
223,1f8aa973-2189-4a63-9dcb-d17bd88fdb6d,"0perasi "" # "" artinya kuadratkanlah bilangan pertama, kemudian kurangilah hasilnya dengan 3 kali bilangan kedua "". Nilai dari -5 # -4 adalahâ€¦.","A. 37
 B. 22
 C. -22
 D. -37 ",A,"37
",C3,Menghitung,mudah
224,1e2a381d-bda8-4833-b14c-413c5db1bbf5,Bentuk sederhana dari 8x+7xyâ€“2x+xy adalah ...,"A. 6x + 8xy
 B. 15x â€“ xy
 C. 6x + 7xy
 D. 10x + 7xy ",A,"6x + 8xy
",C6,Membuat,sedang
225,ad0498f5-b191-4170-b5de-85c47150a1d7,"Ibu Siti membeli empat gelondong kain untuk menjahit seragam paduan suara. Setelah selesai semua baju dijahit, ternyata kain masih sisa 3 meter. Bentuk aljabar kain yang digunakan adalah ...","A. 3x + 3
										 B. 3x â€“ 4 
										 C. 4x + 4
										 D. 4x â€“ 3  ",D,4x â€“ 3 ,C6,Membuat,sulit
226,0648cc8b-2179-4c82-8e89-96f934cff4f7,"Harga 6 meter kain Rp. 90.000,00. Harga 25 meter kain adalah â€¦","A.  Rp300.000,00
							
 B.  Rp375.000,00Â Â Â Â 
								
 C.  Rp450.000,00
							
 D.  Rp525.000,00 ",B," Rp375.000,00Â Â Â Â 
								
",C3,Menghitung,sedang
227,9e8bc81e-022e-4357-a1ec-81026bd9330a,"Jika pada sebuah peta jarak setiap 4 cm mewakili 14 km jarak sebenarnya, maka besar skala peta tersebut adalah â€¦","A.  1 : 380.000
							
 B.  1 : 350.000

 C.  1 : 35. 000

 D.  1 : 3.500 ",B," 1 : 350.000

",C4,Membandingkan,sulit
228,e4fdc171-7f90-4f29-8c1f-efe69db85a78,"Pada sebuah peta yang memiliki skala 1 : 400.000, jarak kota A dan kota B adalah 8 cm. berapa jarak kedua kota tersebut yang sebenarnya â€¦","A.  32 km
							
 B.  24 kmÂ Â Â Â 
								
 C.  16 km
							
 D.  12 km ",A," 32 km
							
",C3,Menghitung,sulit
229,cece7aff-c273-4f24-9473-eefdc0847a85,"Sebuah mobil memerlukan 5 liter bensin untuk menempuh jarak 60 km. jika mobil tersebut menghabiskan 40 liter bensin, maka jarak yang ditempuh mobil tersebut adalah â€¦","A.  200 km
							
 B.  240 kmÂ Â Â Â 
								
 C.  300 km
							
 D.  480 km ",D, 480 km,C3,Menghitung,sedang
230,572c82b1-1b23-49c3-b0ca-d207abeda05a,Sebuah piring hitam berputar 45 putaran per menit selama 13 menit. Berapa lama piring hitam berputar jika kecepatan putarannya 78 putaran per menit â€¦,"A.  6,5 menit
							
 B.  7 menit

 C.  7,5 menit
							
 D.  8 menit ",C," 7,5 menit
							
",C3,Menghitung,sedang
231,91a0aef7-b3a2-43ac-a08b-dd2dbe6889ad,"Diketahui barisan bilangan 8, 4, 2, 1,....Rumus suku ke-n barisan tersebut adalah....",A. 4.2n B. 5.2n C. 6.2n D. 7.2n ,A,4.2n,C6,Membuat,sulit
232,282af1a1-c659-466c-bfa7-db7ae6828674,"Diketahui barisan geometri 3, 6, 12, k, 48, 96. Nilai k yang tepat adalah â€¦","A. 21
 B. 22
 C. 23
 D. 24 ",D,24,C4,Menelaah,sedang
233,8fede466-7a18-4463-a2e1-2af143bf4450,"Diketahui dua lingkaran masing-masing brjari-jari 10 cm dan 5 cm. Jika panjang garis singgung persekutuan dalamnya 8 cm, maka jarak kedua titik pusat lingkaran itu adalahâ€¦.","A. 15 cmÂ Â Â Â 
 B. 17 cm
 C. 18 cm
 D. 20 cm
                                                                         ",B,"17 cm
",C3,Menghitung,sulit
234,f8208d67-846f-41e7-b4cc-14b9ea261e9d,"Dua buah lingkaran mempunyai jari-jari masing-masing 10 cm dan 3 cm. Jika jarak kedua pusat lingkaran 25 cm, maka garis singgung persekutuan luar kedua lingkaran tersebut adalahâ€¦","A. 24 cm
 B. 20 cm
 C. 17 cm
 D. 15 cm
 ",A,"24 cm
",C3,Menghitung,sulit
235,13561c89-91d5-4423-aae9-c2e965ec53be,Jumlah 10 suku pertama dari deret 8 + 17 + 26 +â€¦adalahâ€¦,"A. 483
 B. 484
 C. 485
 D. 486 ",C,"485
",C4,Menelaah,sulit
236,51dbe606-c4e3-4acf-a182-76020a1037d3,Jumlah 12 suku pertama dari deret 12 + 8 + 4 + 0 +â€¦ adalahâ€¦,"A. 120
 B. 100
 C. -100
 D. -120 ",D,-120,C4,Menelaah,sulit
237,99511d07-1e90-4f9e-a0d1-74b4ba8af291,Jumlah 7 suku pertama dari deret geometri 3 + 6 + 12 + â€¦adalahâ€¦,"A. 381
 B. 382
 C. 383
 D. 384 ",A,"381
",C4,Menelaah,sedang
238,35134616-4d3d-420d-b7a3-089e085a2a07,Jumlah 8 suku pertama dari deret 5 + 8 + 11 + â€¦ adalah â€¦,"A. 124
 B. 125
 C. 126
 D. 127 ",A,"124
",C4,Menelaah,sedang
239,5b82387f-9196-4b91-addc-4d261119a1df,Jumlah 8 suku pertama dari deret geometri 2 + 4+ 8 + â€¦ adalah â€¦,"A. 509
 B. 510
 C. 511
 D. 512 ",B,"510
",C4,Menelaah,sulit
240,03f54cbb-8c77-470e-96f1-25f58bfefcf0,Pola gambar berikut yang di buat dari potongan lidi.                                                             Â  ,"A. -27
 B. -26 
 C. -23
 D. -22 ",D,-22,C4,Menelaah,sedang
241,db4fd7e6-4cf9-402f-bad3-8230529d3c71,"Nilai U6 dari barisan 11, 16, 21, 26, â€¦ adalah â€¦.","A. 36 
 B. 46
 C. 56 
 D. 66 ",A,"36 
",C4,Menelaah,sedang
242,5c03480e-64e8-4998-a2c0-e3a40df49781,Rumus suku ke-n barisan adalah Un = 2n (n - 1) . Hasil dari U9 - U7 adalah....,"A. 80 
 B. 70 
 C. 60 
 D. 50 ",C,"60 
",C3,Menghitung,mudah
243,c29448ac-8e15-4a4a-920b-bffd90e090cb,Sebuah segitiga siku-siku memiliki panjang sisi miring 25 cm. Salah satu sisi tegak lurus memiliki panjang 24 cm. Panjang satu sisi yang lain adalahâ€¦,"A. 7 cm
 B. 8 cm
 C. 9 cm
 D. 12 cm ",A,"7 cm
",C3,Menghitung,sedang
244,7b765245-267e-4c28-b802-08c9ea48a03c,"Suku ke- 8 dari barisan geometri 1, 2, 4, 8, â€¦ adalah â€¦","A. 32
 B. 64
 C. 128
 D. 256 ",C,"128
",C4,Menelaah,sedang
245,f759bac8-1bcd-4b58-9a28-ceeafefa76fb,Suku ke-4 dan suku ke- 6 dari deret geometri adalah 8 dan 32. Jumlah 6 suku pertama deret tersebut adalahâ€¦,"A. 60
 B. 61
 C. 62
 D. 63 ",D,63,C4,Menelaah,sulit
246,d3d126f9-08ad-433d-872a-2c918a3d8920,"Suku ke-6 dari barisan geometri 4, 16, 64, â€¦ adalah â€¦","A. 1.024
 B. 2.048
 C. 4.096
 D. 8.192 ",C,"4.096
",C4,Menelaah,sedang
247,98522b6c-2a73-4fd7-bdf6-d7efa2044565,"Dua suku berikut dari barisan bilangan: 4, 11, 18, 25, â€¦. adalahâ€¦.","A. 43, 68
 B. 32, 47
 C. 32, 50
 D. 32, 39 ",D,"32, 39",C4,Menelaah,sedang
248,56df5431-54b5-49f9-ad07-d0f8d3303729,"Suku ke-n dari barisan 1,3,6,10,15,21,â€¦ adalah","A. n ( n + 1 )
 B. n ( n + 2 )
 C. Â Â Â Â 

 D. 
Â  ",C,"Â Â Â Â 

",C6,Membuat,sulit
249,a507ed61-f829-49e6-b392-fb2ffdba1825,Jarak pusat dua buah lingkaran adalah 25 cm dan panjang salah satu jari-jarinya 15 cm. Panjang garis singgung persekutuan luarnya 24 cm. Panjang jari-jari lingkaran lainnya adalahâ€¦.,"A. 7 cm 
 B. 8 cm
 C. 9 cm
 D. 10 cm  ",B,"8 cm
",C3,Menghitung,sulit
250,0243a056-3723-46c8-889d-086f636a5509,"Adit hendak membuat kerangka limas persegi panjang dengan panjang rusuk alas 50 cm dan 25 cm, serta rusuk tegaknya 60 cm. Jika satria memiliki kawat sepanjang 15 meter, maka kerangka limas yang dapat dibuat paling banyak adalah ....","A. 3 buah
 B. 4 buah
 C. 5 buah
 D. 6 buah
 ",A,"3 buah
",C3,Menghitung,sulit
251,46cf5cd9-2688-45a9-bc91-c7188e13ee2b,"Alas sebuah limas berbentuk persegi, dengan keliling alas 80 cm dan tinggi sisi tegaknya 36 cm. Volume limas tersebut adalah ....",A. 2.400 cm3 B. 3.800 cm3 C. 4.800 cm3 D. 5.400 cm3 ,C,4.800 cm3,C3,Menghitung,sedang
252,25eda347-c326-4e93-bcad-5fc492ee4a2a,"Diberikan data berat badan sekelompok anak sebagai berikut di bawah ini dalam kg.  50, 45, 52, 45, 55, 63, 68, 52, 45, 63, 51, 56, 50.  Modus dari data tersebut adalah ....","A. 45
 B. 50
 C. 52
 D. 63
 ",A,"45
",C4,Merinci,mudah
253,c064db81-1608-4691-92d3-8044d74eab85,"Diketahui 2 lingkaran yang pusatnya P dan Q, dengan jarak PQ = 17 cm. Panjang jari-jari lingkaran berturut-turut dengan pusat P 11,5 cm dan pusat Q 3,5 cm. Panjang garis singgung persekutuan luarnya adalah....","A. 8 cmÂ Â Â Â 
 B. 12 cm
 C. 15 cm 
 D. 16 cm
 ",C,"15 cm 
",C3,Menghitung,sulit
254,3286c608-f004-4439-8a84-7652dd068532,Jari-jari lingkaran yang luasnya 1386 cm2 adalah....,"A.   21 cm

 B.   14 cm  

 C.   10 cm  

 D.    7 cm   ",A,"  21 cm

",C3,Menghitung,sedang
255,f005f99e-5808-4b21-b2dc-f00f3eebb8de,"Jika sebuah kubus ABCD.EFGH memiliki ukuran panjang 3 dm, lebar 4 dm, dan tinggi 12 dm, panjang diagonal ruang balok tersebut adalah ....","A. 13 dm
 B. 14 dm
 C. 15 dm
 D. 16 dm
 ",A,"13 dm
",C3,Menghitung,sulit
256,2fdf356f-c819-4fb7-9408-77ded9b8606d,"Jika sebuah limas persegi memiliki panjang rusuk alas 14 cm dan tinggi limas 24 cm, maka luas seluruh sisi limas adalah ....",A. 1.176 cm2 B. 1.106 cm2 C. 896 cm2 D. 868 cm2 ,C,896 cm2,C3,Menghitung,sedang
257,090924d9-1c06-46d2-a7ea-6999381811d1,Lenitha bermain ular tangga dengan menggelindingkan dua dadu. Peluang teoritik muncul mata dadu berjumlah 7 dalam permain tersebut adalah ....,"A. 
                                                                 B. 
                                                                 C. 
                                                                 D. 
                                                                 ",C,"
								",C4,Mengaitkan,sulit
258,e5081537-7624-4dac-b2e2-9d3e86053276,Luas juring dengan sudut pusat 45o dan panjang jari-jari 14 cm adalahâ€¦,"A. 77 cm2Â Â Â Â Â Â Â Â 
 B. 93 cm2
 C. 154 cm2 D. 308 cm2    ",A,"77 cm2Â Â Â Â Â Â Â Â 
",C3,Menghitung,sulit
259,e2933e48-a8b6-4697-811c-176ad5088060,Luas permukaan kubus adalah 150 cm2. Maka volume kubus tersebut adalahâ€¦.,A. 625 cm3 B. 225 cm3 C. 125 cm3 D. 121 cm3 ,C,125 cm3,C3,Menghitung,sulit
260,324c581e-7629-495c-9210-b9159b55700a,Luas seluruh permukaan kubus dengan panjang diagonal sisinya 20 cm adalahâ€¦.,A. 120 cm2 B. 240 cm2 C. 900 cm2 D. 1200 cm2 ,D,1200 cm2,C3,Menghitung,sulit
261,d027e492-69bb-4737-8f2c-b6377a32f3a4,"Panjang garis singgung persekutuan luar dua lingkaran 15 cm. Jika jarak antara dua pusat lingkaran 17 cm dan panjang jari-jari lingkaran kecil 6 cm, maka panjang jari-jari lingkaran besar adalah . . . .","A. 8 cmÂ Â Â Â Â Â Â Â Â Â Â Â 
 B. 9 cm
 C. 12 cm
 D. 14 cm ",D,14 cm,C3,Menghitung,sulit
262,a0a80063-746e-41b9-82ac-015d1608d12e,Rais membeli kapal motor. Kapal motor tersebut dikendarai untuk menempuh jarak 80 km membutuhkan solar 24 liter. Jika kapal motor digunakan untuk menempuh jarak 120 km maka solar yang dibutuhkan adalah â€¦ .,"A. 16 liter
  B. 30 liter
  C. 36 liter
  D. 48 liter",C,36 liter,,,sedang
263,88e9cc16-b870-406a-a3a0-7f9ff2dd1f4a,"Dari 40 siswa kelas IX, 23 siswa gemar pelajaran Matematika, 18 siswa gemar pelajaran Bahasa Inggris dan 4 siswa tidak menggemari pelajaran Matematika maupun Bahasa Inggris. Banyak siswa yang gemar Matematika dan Bahasa Inggris adalah â€¦","A. 5 orang
  B. 7 orang
  C. 6 orang
  D. 9 orang",A,5 orang,,,sedang
264,5b150ce0-1851-47b5-b498-33eaa56c0ab4,"Alfin dan Arkan berenang bersama-sama pada tanggal 3 November 2018 Jika, Alfin berenang setiap 4 hari sekali dan Arkan setiap 5 hari sekali. Pada tanggal berapa mereka akan berenang bersama-sama untuk kedua kalinya?","A. 7 November 2018
  B. 8 November 2018
  C. 12 November 2018
  D. 23 November 2018",D,23 November 2018,,,sulit
265,59769017-f775-4180-beaa-9c1256f356ed,Sebuah peta dibuat dengan skala 1 : 500.000. Jarak antara kota A dan B pada peta 18 cm. Siti mengendarai motor dari kota A menuju B dengan kecepatan rata rata 40 km/jam. Selama perjalanan ia berhenti 15 menit untuk mengisi bahan bakar. Jika Siti berangkat dari kota A pukul 07.00 WIB maka ia akan tiba di kota B pada pukul â€¦ .,"A. 09.00 WIB
  B. 09.10 WIB
  C. 09.15 WIB
  D. 09.30 WIB",B,09.10 WIB,,,sulit
266,703b617b-aee3-4125-806a-276fc8ed5eb2,"Beni menjumlahkan nomor-nomor halaman buku yang terdiri dari 96 halaman adalah 4 672 Ternyata terjadi kekeliruan, karena ada 1 halaman yang dihitung 2 kali. Halaman buku yang terhitung dua kali adalah â€¦","A. 16
  B. 18
  C. 24
  D. 36",A,16,,,sulit
267,716bb4c0-24a9-441a-b8ba-30b8055e7f3f,Seorang pedagang membeli 5 kg jeruk dengan harga Rp75.000 00 dan dijual lagi dengan keuntungan 15% maka harga jual satu kilogram jeruk tersebut adalah â€¦ .,"A. Rp15.250,00
  B. Rp16.250,00
  C. Rp17.250,00
  D. Rp18.250,00",C,"Rp17.250,00",,,sedang
268,cc46d78d-6712-4b36-bed3-8dc5aa4b4130,"Bentuk pecahan yang paling sederhana dari 0,0075 adalah","A. 
 Â Â Â Â 
 
  B. 
 Â Â Â Â 
 
  C. 
 Â Â Â Â 
 
  D.",C,Â Â Â Â,,,sedang
269,c7ddc1b6-58f7-448f-9f2f-2af4f7604ec8,Suhu di dalam sebuah kulkas adalah -140C. Ketika aliran listrik mati suhu di dalam kulkas naik 40C setiap 8 menit. Jika aliran listrik mati selama 24 menit maka suhu di dalam kulkas menjadiâ€¦ 0C,"A. -10
  B. -6
  C. -2
  D. 2",C,-2,,,sedang
270,420d4511-d63a-49a9-bcb4-70ff9eafda06,"Untuk membeli 8 batang pensil uang Ali bersisa Rp 500,00 tetapi untuk membeli 10 batang pensil ternyata uangnya kurang Rp 1 000,00 Banyaknya uang Ali adalah","A. Rp 2.500,00Â Â Â Â Â Â Â Â 
  B. Rp 4.500,00 
  C. Rp 6.500,00
  D. Rp 7.500,00",C,"Rp 6.500,00",,,sulit
271,d3643188-825f-4fc9-b8b9-8aae00dff13d,Diantara pasangan himpunan di bawah ini yang merupakan pasangan yang ekuivalen adalah â€¦,"A. {Faktor dari 4} dan {a, b, c, d}
  B. {Bilangan prima kurang dari 6} dan {a, b, c}
  C. {Bilangan cacah kelipatan 3 kurang dari 9} dan {p, q, r}
  D. {Faktor dari 10} dan {q, r, s}",B,"{Bilangan prima kurang dari 6} dan {a, b, c}",,,mudah
272,4212e07f-7717-4b66-906a-eed8b56f98a4,"Diketahui P = {a, b, c, d, e}. Banyaknya himpunan bagian dari P yang mempunyai tiga anggota adalah â€¦","A. 2
  B. 7
  C. 9
  D. 10",D,10,,,mudah
273,016a323a-5b6d-45c2-90a9-19e3e8e0dcd6,"Diketahui banyak siswa dalam kelas VII F ada 32 siswa, 18 anak diantaranya siswa putri. Bilangan pecahan yang menyatakan perbandingan antara banyaknya siswa putra terhadap banyak siswa dalam kelas itu adalah","A. Â Â Â Â 
  B. Â Â Â Â 
  C. 0,4375Â Â Â Â 
  D. 56,25 %",C,"0,4375Â Â Â Â",,,mudah
274,d4667d32-507d-4ed2-9351-d4ab2d869b85,"Okta membeli 3,5 kg gula, sedangkan Rani membeli sebanyak kali yang dibeli Okta. Gula yang dibeli oleh Rani adalah â€¦ kg","A. Â Â Â Â 
  B. 
 C. 
 D.",B,,,,mudah
275,336edbf1-7aed-4e3a-957c-6ba946c0b164,Pernyataan berikut benar tentang segitiga sama kaki adalah â€¦,"A. Ketiga sisinya sama panjang
  B. Dua sudutnya sama besar
  C. Tiga sudutnya sama besar
  D. Salah satu sudutnya 900",B,Dua sudutnya sama besar,,,mudah
276,7e8b313d-a163-44e0-8b14-99e19689832f,Sebuah buku terdiri dari 400 halaman dimulai dari halaman ke-1 Arviana menjumlahkan angka-angka halaman dari buku tersebut dan diperoleh jumlah 80 260 dan ternyata ada satu halaman yang dijumlahkan tiga kali. Halaman yang dijumlahkan tiga kali adalah,"A. 25
  B. 30
  C. 50
  D. 60",B,30,,,sulit
277,62670ce5-b7e8-4106-8192-b5875f8efb20,"Sebuah segitiga PQR siku-siku di P. Jika panjang sisi PQ = 16 cm dan PR = 30 cm, keliling segitiga PQR = â€¦ cm","A. 46
  B. 56
  C. 70
  D. 80",D,80,,,sedang
278,f041673b-1c91-4ef4-9985-5fc803dac142,"Sebuah kebun berbentuk segitiga siku-siku dengan panjang sisi 20 m, 21 m, dan 29 m Jika kebun tersebut akan ditanami kentang dengan biaya Rp 22 500/m2, biaya yang diperlukan untuk menanam kentang di kebun tersebut adalah","A. Rp 4.725.000,00
  B. Rp 9.450.000,00
  C. Rp 11.250.000,00
  D. Rp 14.175.000,00",A,"Rp 4.725.000,00",,,sedang
279,72fc0774-7ba9-4059-b31a-79a90c7644c2,"Skor pada kompetisi matematika adalah 4 untuk setiap jawaban benar, 0 untuk soal yang tidak dijawab dan â€“1 untuk setiap jawaban salah Dari 60 soal yang diberikan, Budi tidak menjawab 5 soal dan salah 6 soal. Skor yang diperoleh Budi adalah â€¦","A. 180
  B. 186
  C. 190
  D. 196",C,190,,,sedang
280,e5be017b-9f25-4e2d-8f6f-222c422f90e3,"Skor sementara dalam pertandingan basket yang digelar antara tim X dan tim Y adalah 79 - 64. beberapa menit kemudian tim X menambah 12 poin sementara tim Y tidak mampu meraih poin tambahan. Untuk mengalahkan tim X dengan keunggulan 2 poin, maka tim Y harus mengumpulkan ..... poin.","A. 23
  B. 25
  C. 27
  D. 29",D,29,,,sedang
281,9537f5b4-b49b-40ab-8943-15a0a93b0b0b,"Suhu sebongkah es mula-mula 50C di bawah nol, dua jam kemudian suhunya turun 70C, suhu es sekarang adalah","A. â€“120C
  B. â€“20C
  C. 20C
  D. 120C",B,â€“20C,,,mudah
282,87d3a3b3-24d3-41fc-9f44-845b748dec7d,"Untuk keperluan setiap hari ibu membeli kg gula pasir Untuk minum ayah kg, dan kg untuk anakâ€“anaknya. Sisa gula yang dibeli Ibu adalah","A. 
 B. 
 C. 
 D.",D,,,,mudah
283,809af877-0c97-4045-92d9-8e5bf5618659,"Operasi "" * "" berarti kalikan bilangan pertama dengan 2 kali bilangan kedua, kemudian tambahkan hasilnya dengan 5 kali bilangan kedua. Hasil dari (â€“8) * 6 adalah ....","A. â€“ 36
 B. â€“ 66
 C. â€“ 96
 D. â€“ 126",B,â€“ 66,,,sedang
284,706a6ccb-c1bd-4174-867a-8bfdf07f1836,"1, 5, 25, 125, .Bilangan selanjutnya adalah","A. 625
  B. 450
  C. 225
  D. 150",A,625,,,sedang
285,b29a6ff2-083f-4c7a-8337-3113699a2bb4,"3, 9, 27, 81, , , , Tiga angka selanjutnya adalah","A. 90, 93, 96
  B. 90, 120, 243
  C. 243, 729, 2187
  D. 234, 729, 2178",C,"243, 729, 2187",,,sedang
286,be340a34-3487-4e38-a312-5f8a76fd3cb3,5 x 5 x 5 x 5 x 5 x 5. Bilangan pangkat yang benar adalah,"A. 56Â Â Â Â 
  B. 5-6 C. 65 D. 6-5",A,56Â Â Â Â,,,mudah
287,e7add1bb-a689-4791-8602-063c630f0052,Invers dari 125 adalah,"A. 
 
 
  B. 125
  C. - 125
  D.",A,,,,mudah
288,469a968c-d3e7-4374-8a49-03e90a6536df,Bentuk sederhana dari ((-2)2)3 x (-2)2 =,A. (-2)12 B. (-2)8 C. (-2)7 D. (-2)5,B,(-2)8,,,mudah
289,88cf3050-6d8b-41b0-b2e5-fd2a75c47c41,Bilangan kuadrat antara 20 sampai dengan 90 adalah,"A. 25, 36, 49, 64, 81, 90
  B. 25, 36, 49, 63, 81
  C. 25, 36, 49, 64, 90
  D. 25, 36, 49, 64, 81",D,"25, 36, 49, 64, 81",,,sulit
290,a8f5487e-fc8d-4bc6-af92-702fa3b82606,"Dalam suatu lomba MIPA ditetapkan, jawaban benar diberi nilai 4 dan jawaban yang salah diberi nilai - 3, sedangkan soal yang tidak dijawab diberi nilai - 1 Jika dari 40 soal, Dimas dapat menjawab soal dengan benar 28 soal, sedangkan 8 soal yang dijawab salah. Berapa nilai yang diperoleh Dimas?","A. 96
  B. 91
  C. 88
  D. 84",D,84,,,sedang
291,784ee027-f9be-4a60-ac65-f0257329dde6,Di bawah ini yang bukan merupakan bilangan kuadrat adalah,"A. 1
  B. 24
  C. 49
  D. 81",B,24,,,mudah
292,cd398e82-ef85-46e9-9f98-88b6219978e2,Faktor Persekutuan Terbesar dari 24 dan 36 adalah,"A. 3
  B. 4
  C. 8
  D. 12",D,12,,,mudah
293,80fba67a-844c-473d-bc52-1b8195dec479,Faktor perkalian dari 12 adalah,"A. 1, 2, 3, 4, 8, 12
  B. 1, 2, 3, 4, 6, 12
  C. 1, 2, 3, 6, 8, 12
  D. 1, 2, 3, 4, 8, 12",B,"1, 2, 3, 4, 6, 12",,,mudah
294,aa60cf69-e6a0-4bc2-8eb1-f92da224a9b2,Faktor prima dari 360 adalah,"A. 2, 3, dan 15
  B. 2, 3, dan 5
  C. 3, 5, dan 15
  D. 3, 5, dan 18",B,"2, 3, dan 5",,,mudah
295,82b4947c-329b-4513-9b36-c45cd25ec70b,Hasil dari ( - 360 : 9 ) : ( - 4 ) adalah,"A. - 12
  B. - 10
  C. 10
  D. 12",C,10,,,mudah
296,aba8c639-c9f9-42d0-8b35-e3308baac029,Himpunan bilangan bulat antara - 4 dan 3 adalah,"A. {- 4 , - 3 , - 2 , - 1 , 0 , 1 , 2 , 3}
  B. {- 3 , - 2 , - 1 , 0 , 1 , 2 , 3}
  C. {- 3 , - 2 , - 1 , 0 , 1 , 2}
  D. {- 2 , - 1 , 0 , 1 , 2 , 3}",C,"{- 3 , - 2 , - 1 , 0 , 1 , 2}",,,sedang
297,d004c6ec-56c3-4b6f-9aab-5b5c5c4ee8f2,"Lili les piano 3 hari sekali Maya les piano 4 hari sekali Jika Lili dan Maya les piano pertama kali pada tanggal 2 Agustus 2017, pada tanggal berapakah Lili dan Maya akan les piano bersama lagi?","A. 5 Agustus 2017
  B. 6 Agustus 2017
  C. 10 Agustus 2017
  D. 14 Agustus 2017",D,14 Agustus 2017,,,sulit
298,f2e197c1-ff6b-4eda-b925-79c1b7ec17c6,Nilai dari 62 x 65 : 63 adalah,A. 610 B. 67 C. 64 D. 62Â Â Â Â,C,64,,,mudah
299,e538b4f1-db84-48f2-82ba-865b81c71bde,Pernanda mempunyai 24 coklat dan 32 softdrink Jika Pernanda akan memasukkan coklat dan softdrink tersebut sama banyak ke dalam goodybag. Berapa goodybag terbanyak yang dibutuhkan Pernanda?,"A. 2
  B. 6
  C. 8
  D. 24",C,8,,,sulit
300,c2c40bd9-1419-4013-81d6-57b2ad46734b,Sifat tertutup pada bilangan bulat berlaku pada operasi,"A. Penjumlahan dan pengurangan
  B. Penjumlahan dan perkalian
  C. Penjumlahan dan pembagian
  D. Perkalian dan pembagian",B,Penjumlahan dan perkalian,,,mudah
301,39076e21-fea7-4a36-b73c-bf71b0912b04,"Suhu di Kota Nagasaki adalah - 5oC, suhu di Kota Hirosima adalah - 3oC, dan suhu di Kota Tokyo adalah 0oC. Kota dengan suhu paling panas adalah","A. Kota Nagasaki
  B. Kota Hirosima
  C. Kota Tokyo
  D. Kota Nagasaki dan Kota Hirosima",C,Kota Tokyo,,,mudah
302,e9e0429b-0701-4a72-8b51-a811cafeba08,"Tinggi kota A adalah 54 m di atas permukaan laut, sedangkan kota B letaknya 216 m di bawah permukaan laut. Perbedaan tinggi kedua kota tersebut adalah","A. 270 m
  B. 258 m
  C. 170 m 
  D. 158 m",A,270 m,,,mudah
303,0c21aa96-a442-4b2e-beee-a744e59f3545,Turun 3 satuan dari nol ditulis,"A. 3
  B. - 3
  C. - 2
  D. - 1",B,-3,,,mudah
304,1eac82aa-be0e-42d1-b34f-4e6f645ddcc8,"Urutan terendah hingga tertinggi dari 3 , - 1 , 2 , - 3 , 4 , 0 adalah","A. - 3 , 0 , - 1 , 2 , 3 , 4
  B. - 3 , - 1, 0 , 2 , 3 , 4
 C. - 1 , - 3 , 0 , 2 , 3, 4
  D. 0 , - 1 , 2 , - 3 , 3 , 4",B,"- 3 , - 1, 0 , 2 , 3 , 4",,,mudah
305,a7979abc-aece-4089-9160-dde29c940bce,Yang bukan sifat operasi hitung pada penjumlahan adalah,"A. Komutatif
  B. Distributif
  C. Asosiatif
  D. Isolatif",D,Isolatif,,,mudah
